Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Chevrolet,Malibu,2023,2.9,Hybrid,Semi-Automatic,239768,3,4,10104
Hyundai,Sonata,2021,4.3,Hybrid,Semi-Automatic,217885,3,5,11342
Kia,Sportage,2001,1.6,Hybrid,Manual,28385,4,4,6432
Audi,Q5,2002,3.2,Hybrid,Automatic,122820,2,5,7943
Audi,A3,2012,4.3,Diesel,Manual,24069,5,2,11518
Mercedes,C-Class,2008,5.0,Hybrid,Automatic,163749,3,3,10725
Kia,Optima,2007,4.4,Electric,Automatic,127257,2,4,11554
Volkswagen,Passat,2016,3.3,Petrol,Automatic,224391,2,5,9212
Toyota,Camry,2000,1.5,Diesel,Semi-Automatic,30953,4,3,4980
Audi,Q5,2000,1.4,Hybrid,Manual,125634,5,5,3987
Kia,Sportage,2019,4.1,Diesel,Semi-Automatic,142965,2,1,11040
BMW,3 Series,2011,1.2,Hybrid,Automatic,201386,5,3,7072
Volkswagen,Passat,2007,1.6,Petrol,Automatic,88320,2,1,7533
Audi,Q5,2017,2.9,Hybrid,Automatic,157795,3,2,11444
Honda,Civic,2009,3.0,Hybrid,Semi-Automatic,85043,2,1,9099
Volkswagen,Passat,2009,1.8,Electric,Automatic,221746,5,1,7665
Volkswagen,Tiguan,2001,5.0,Diesel,Semi-Automatic,243628,2,4,4527
Ford,Explorer,2016,3.4,Diesel,Manual,198524,4,2,8329
Toyota,RAV4,2009,2.6,Petrol,Automatic,72229,5,1,9455
Honda,Accord,2005,2.8,Diesel,Automatic,256054,2,2,4778
Audi,Q5,2023,4.7,Electric,Automatic,222000,3,3,14760
Honda,Accord,2001,2.9,Electric,Automatic,119000,3,2,8420
Volkswagen,Passat,2018,1.6,Hybrid,Automatic,16251,3,4,13274
Mercedes,E-Class,2021,2.9,Diesel,Semi-Automatic,88477,5,5,11530
Chevrolet,Impala,2019,2.6,Electric,Automatic,137670,5,4,13146
Honda,Accord,2021,1.9,Petrol,Manual,29518,2,1,11709
Chevrolet,Equinox,2014,3.8,Hybrid,Automatic,208596,4,3,10428
Audi,A3,2015,4.8,Petrol,Automatic,291332,4,4,9073
Chevrolet,Equinox,2017,4.5,Diesel,Semi-Automatic,89136,4,3,11917
Ford,Explorer,2012,2.7,Diesel,Manual,41569,3,5,9568
Mercedes,C-Class,2000,4.0,Petrol,Semi-Automatic,159448,5,1,4911
Ford,Explorer,2021,2.5,Diesel,Manual,245286,3,5,7994
Volkswagen,Golf,2023,1.6,Petrol,Automatic,133425,5,5,11431
Honda,Civic,2021,2.6,Electric,Semi-Automatic,212430,5,4,10751
Chevrolet,Malibu,2013,3.8,Electric,Automatic,187116,4,4,11557
Ford,Explorer,2004,1.1,Diesel,Semi-Automatic,98492,5,4,4430
Ford,Explorer,2013,4.1,Electric,Semi-Automatic,24882,2,5,13602
BMW,5 Series,2000,1.9,Diesel,Manual,88570,4,2,4228
Ford,Focus,2019,4.5,Hybrid,Semi-Automatic,21304,3,4,14873
Hyundai,Elantra,2005,2.6,Hybrid,Automatic,185366,3,4,6992
Audi,A3,2009,1.8,Hybrid,Manual,97455,3,1,7650
Hyundai,Tucson,2002,4.1,Electric,Semi-Automatic,252722,3,5,5745
Ford,Explorer,2004,3.9,Diesel,Semi-Automatic,57680,5,2,8046
BMW,X5,2002,4.3,Petrol,Manual,162723,5,3,5745
Honda,CR-V,2004,4.6,Diesel,Manual,154124,3,4,6817
Honda,Civic,2003,2.6,Hybrid,Manual,279260,3,3,3014
Hyundai,Sonata,2011,1.0,Diesel,Manual,67463,4,3,7050
Mercedes,E-Class,2002,3.5,Petrol,Automatic,167736,2,2,6345
Honda,Accord,2009,4.6,Hybrid,Manual,289840,4,4,6603
Honda,Accord,2015,2.4,Diesel,Manual,118764,2,1,8624
Audi,A3,2004,3.2,Petrol,Semi-Automatic,213153,2,4,4236
Audi,Q5,2020,4.1,Diesel,Automatic,46625,4,4,14767
Hyundai,Tucson,2018,1.5,Hybrid,Automatic,21672,4,5,13066
Toyota,Camry,2019,2.6,Electric,Automatic,45977,3,2,14980
Audi,A4,2010,1.8,Diesel,Manual,284378,4,2,3212
Kia,Optima,2010,3.6,Petrol,Semi-Automatic,162017,3,3,7459
Honda,CR-V,2009,1.8,Electric,Semi-Automatic,176468,3,4,7070
Hyundai,Sonata,2019,4.3,Hybrid,Automatic,122264,3,2,14154
Honda,Accord,2001,3.9,Electric,Automatic,283111,4,1,6137
Hyundai,Sonata,2010,2.7,Petrol,Manual,228021,5,4,5239
Chevrolet,Malibu,2003,4.8,Petrol,Semi-Automatic,239684,4,5,5006
Honda,CR-V,2011,1.9,Diesel,Semi-Automatic,128781,3,3,6724
Volkswagen,Passat,2003,1.7,Petrol,Semi-Automatic,160459,3,1,3490
Audi,A4,2010,1.1,Electric,Manual,13601,3,1,9927
Kia,Rio,2004,4.9,Petrol,Manual,285701,4,5,4485
BMW,3 Series,2000,4.8,Hybrid,Manual,237133,2,1,5157
Ford,Fiesta,2003,3.2,Petrol,Semi-Automatic,90532,3,3,6389
Honda,Civic,2023,1.6,Electric,Automatic,114740,3,3,13805
Volkswagen,Golf,2022,4.0,Petrol,Manual,145763,4,2,11784
Mercedes,GLA,2015,2.6,Hybrid,Semi-Automatic,210969,4,2,7980
Ford,Explorer,2016,1.9,Electric,Automatic,177593,5,3,10748
Mercedes,GLA,2008,2.7,Petrol,Semi-Automatic,135623,5,2,6487
Honda,Civic,2006,3.9,Diesel,Semi-Automatic,214980,2,3,5500
Ford,Explorer,2010,3.8,Petrol,Automatic,29701,2,4,11805
Mercedes,GLA,2007,2.8,Electric,Manual,139280,3,3,8214
Hyundai,Tucson,2021,4.2,Diesel,Manual,33006,3,2,13939
Honda,CR-V,2008,2.9,Electric,Manual,223833,5,5,6923
Ford,Focus,2022,1.6,Petrol,Manual,38549,3,1,11529
BMW,3 Series,2016,3.9,Electric,Automatic,85557,3,2,14588
Volkswagen,Tiguan,2006,2.6,Hybrid,Semi-Automatic,83858,4,1,7822
Volkswagen,Tiguan,2001,2.1,Diesel,Manual,157882,3,3,3342
BMW,5 Series,2006,2.7,Diesel,Automatic,250664,2,3,5086
Audi,A4,2010,1.3,Hybrid,Manual,296477,5,1,3470
Ford,Focus,2008,1.8,Electric,Semi-Automatic,280713,3,1,4685
Volkswagen,Tiguan,2013,3.4,Hybrid,Manual,282791,3,2,6744
Mercedes,C-Class,2001,1.4,Petrol,Automatic,141763,5,1,4464
Audi,A3,2002,4.0,Diesel,Manual,16302,5,2,8373
Audi,A3,2010,1.9,Electric,Semi-Automatic,206722,5,2,6865
Ford,Fiesta,2009,2.7,Petrol,Semi-Automatic,181856,2,1,5862
Toyota,Camry,2014,1.8,Electric,Manual,142119,4,3,9257
Mercedes,E-Class,2008,3.5,Electric,Semi-Automatic,184735,5,1,8305
Toyota,RAV4,2005,3.1,Diesel,Manual,74184,4,5,7216
Honda,Civic,2008,3.9,Electric,Manual,271464,5,4,6970
Toyota,Corolla,2020,2.1,Electric,Manual,19175,5,5,13816
Toyota,Camry,2017,1.3,Hybrid,Manual,279642,2,5,5907
Ford,Fiesta,2009,2.9,Hybrid,Semi-Automatic,6037,5,2,10579
BMW,X5,2002,2.8,Hybrid,Semi-Automatic,105696,3,5,6386
Toyota,Camry,2010,4.1,Hybrid,Semi-Automatic,33513,2,5,11529
Kia,Rio,2016,2.4,Petrol,Manual,56235,5,5,10175
Volkswagen,Tiguan,2007,1.2,Diesel,Semi-Automatic,146587,2,1,4468
Honda,Civic,2001,1.8,Electric,Semi-Automatic,38814,4,5,7423
Kia,Sportage,2022,1.9,Hybrid,Semi-Automatic,169512,3,3,10209
Hyundai,Elantra,2011,3.0,Electric,Semi-Automatic,131585,4,5,9768
Ford,Fiesta,2016,4.7,Hybrid,Semi-Automatic,225517,4,5,10089
Hyundai,Elantra,2009,3.4,Petrol,Semi-Automatic,83750,5,4,8525
Hyundai,Sonata,2001,2.2,Petrol,Automatic,224898,2,3,3602
Toyota,Corolla,2002,4.1,Hybrid,Automatic,102787,3,2,9244
Chevrolet,Impala,2009,2.4,Diesel,Manual,78039,5,2,7639
Toyota,RAV4,2017,2.3,Electric,Semi-Automatic,75192,4,4,11996
Ford,Focus,2009,2.5,Electric,Semi-Automatic,175762,4,4,7784
Kia,Optima,2007,2.7,Hybrid,Automatic,141569,5,5,8568
Hyundai,Tucson,2006,4.7,Diesel,Manual,238219,3,2,5835
Chevrolet,Impala,2006,4.7,Hybrid,Semi-Automatic,98919,4,2,9621
Ford,Fiesta,2011,2.3,Electric,Automatic,254220,3,2,8115
Toyota,Camry,2003,3.9,Electric,Automatic,115187,5,1,10096
Mercedes,C-Class,2015,4.2,Electric,Manual,133691,3,3,12126
Kia,Rio,2005,4.7,Hybrid,Semi-Automatic,232317,3,5,6653
Hyundai,Tucson,2005,2.5,Hybrid,Semi-Automatic,127568,4,3,6548
Toyota,Corolla,2017,2.6,Hybrid,Manual,50056,5,3,11798
Toyota,Camry,2014,3.7,Diesel,Semi-Automatic,151460,5,4,8970
Audi,A3,2012,4.8,Hybrid,Manual,153117,3,2,10437
Volkswagen,Tiguan,2006,1.4,Electric,Automatic,158390,3,3,7632
Volkswagen,Golf,2021,1.4,Petrol,Automatic,64978,5,2,12000
Toyota,Camry,2005,3.5,Electric,Semi-Automatic,191537,4,3,7269
Kia,Sportage,2000,3.7,Petrol,Manual,134764,2,5,5104
Ford,Focus,2003,4.7,Diesel,Semi-Automatic,60361,2,3,8492
Honda,Accord,2022,3.4,Diesel,Semi-Automatic,166527,4,1,10769
Volkswagen,Passat,2006,1.0,Hybrid,Manual,76240,5,1,6375
Mercedes,C-Class,2006,1.1,Petrol,Automatic,82363,5,4,6852
Volkswagen,Passat,2005,1.6,Electric,Automatic,293339,5,1,4833
BMW,X5,2000,1.2,Diesel,Semi-Automatic,55144,2,4,4197
Chevrolet,Malibu,2018,1.2,Petrol,Semi-Automatic,35391,2,3,9992
Honda,Accord,2008,2.5,Petrol,Manual,188000,4,4,5240
Volkswagen,Passat,2003,4.0,Hybrid,Automatic,296836,4,2,5563
Kia,Rio,2007,3.5,Electric,Manual,96531,3,5,9769
BMW,3 Series,2013,3.2,Hybrid,Automatic,121063,2,5,11278
Mercedes,E-Class,2015,1.5,Hybrid,Semi-Automatic,81145,3,5,9477
Audi,A3,2012,3.0,Hybrid,Manual,149799,3,4,8704
Mercedes,C-Class,2003,2.6,Diesel,Semi-Automatic,134567,5,2,4908
Volkswagen,Golf,2010,2.0,Hybrid,Automatic,134529,2,4,8909
Hyundai,Elantra,2013,3.7,Hybrid,Semi-Automatic,115061,2,1,10398
Mercedes,E-Class,2018,1.7,Petrol,Manual,162443,2,5,7951
Kia,Optima,2012,4.5,Hybrid,Automatic,188960,2,4,10920
Hyundai,Sonata,2017,2.8,Diesel,Automatic,260479,3,1,8290
Hyundai,Sonata,2013,4.6,Electric,Automatic,183094,2,4,12438
Toyota,Corolla,2022,4.6,Diesel,Automatic,48034,3,1,15839
Chevrolet,Malibu,2000,1.4,Hybrid,Automatic,163136,4,1,4737
Volkswagen,Passat,2006,1.9,Diesel,Semi-Automatic,189664,4,1,4006
Mercedes,GLA,2008,2.8,Diesel,Manual,267054,2,3,3958
Chevrolet,Equinox,2015,2.2,Diesel,Semi-Automatic,208862,4,4,6622
Audi,Q5,2009,2.7,Electric,Manual,62039,3,2,10259
Honda,Civic,2001,3.4,Hybrid,Semi-Automatic,213010,5,3,4539
Hyundai,Elantra,2000,3.4,Hybrid,Automatic,242435,4,1,5151
Chevrolet,Malibu,2005,3.4,Petrol,Semi-Automatic,20180,5,2,8596
Ford,Explorer,2008,3.9,Electric,Semi-Automatic,225838,5,3,7883
Toyota,Corolla,2019,3.9,Electric,Semi-Automatic,201968,2,4,11660
Audi,A4,2017,2.7,Electric,Automatic,172248,3,2,11955
Chevrolet,Impala,2021,2.8,Petrol,Manual,120822,5,1,10783
Chevrolet,Malibu,2017,3.5,Diesel,Manual,202844,2,4,8643
Chevrolet,Equinox,2003,3.5,Electric,Automatic,61700,2,4,10766
Audi,A3,2001,2.4,Petrol,Manual,19036,3,3,6419
Toyota,Camry,2023,1.6,Electric,Automatic,258800,3,2,10924
Ford,Focus,2021,3.3,Diesel,Semi-Automatic,288662,3,4,7926
BMW,3 Series,2023,1.6,Hybrid,Semi-Automatic,86669,2,3,11866
Chevrolet,Equinox,2005,2.1,Electric,Manual,23508,3,2,9229
Mercedes,GLA,2016,3.9,Petrol,Semi-Automatic,19868,3,4,12402
Volkswagen,Golf,2003,1.2,Petrol,Manual,163611,5,4,2927
Honda,Civic,2002,2.7,Diesel,Automatic,287023,2,3,3159
Chevrolet,Equinox,2013,1.5,Hybrid,Automatic,129450,4,5,9411
Honda,Civic,2018,2.0,Hybrid,Manual,224940,5,1,8001
Ford,Focus,2003,4.4,Hybrid,Semi-Automatic,273359,5,2,4932
Audi,A4,2023,3.3,Electric,Manual,167226,3,5,12955
Ford,Fiesta,2023,1.4,Diesel,Semi-Automatic,9651,5,4,12206
Hyundai,Elantra,2012,2.4,Diesel,Automatic,140285,4,2,8794
Audi,A4,2005,4.1,Hybrid,Manual,101857,4,3,8662
BMW,X5,2002,1.3,Petrol,Semi-Automatic,149130,3,4,3017
Chevrolet,Malibu,2013,3.4,Diesel,Automatic,167054,3,2,9558
BMW,3 Series,2016,4.7,Diesel,Automatic,141532,5,1,12269
Mercedes,E-Class,2018,2.6,Electric,Semi-Automatic,153610,5,4,11027
Ford,Fiesta,2019,3.6,Hybrid,Semi-Automatic,66083,2,3,13078
Honda,CR-V,2022,3.8,Electric,Manual,90870,3,5,14682
Hyundai,Elantra,2019,2.5,Diesel,Semi-Automatic,11732,5,3,12065
Ford,Explorer,2006,3.4,Petrol,Manual,218600,5,2,4928
Mercedes,E-Class,2016,1.2,Hybrid,Manual,204143,3,1,7017
Honda,Accord,2009,1.7,Diesel,Manual,248458,4,1,3530
Toyota,Corolla,2023,3.0,Hybrid,Manual,75435,3,3,13491
Audi,Q5,2023,1.9,Diesel,Manual,52679,5,3,11846
Audi,A4,2020,4.7,Petrol,Automatic,128780,2,5,13724
Chevrolet,Equinox,2014,1.5,Diesel,Semi-Automatic,106718,5,1,7665
Mercedes,GLA,2012,4.9,Petrol,Semi-Automatic,166952,2,1,9260
Ford,Explorer,2009,1.5,Petrol,Manual,4339,5,4,8213
BMW,X5,2004,2.8,Electric,Semi-Automatic,225396,3,3,5592
Honda,Civic,2001,2.2,Petrol,Automatic,181057,2,3,4478
Hyundai,Elantra,2011,4.5,Hybrid,Semi-Automatic,29887,3,2,12302
Kia,Sportage,2016,4.7,Electric,Automatic,204160,5,1,13016
BMW,5 Series,2013,4.2,Electric,Semi-Automatic,54813,4,5,13103
Hyundai,Elantra,2023,2.1,Petrol,Semi-Automatic,18796,2,4,12724
Volkswagen,Tiguan,2005,5.0,Hybrid,Semi-Automatic,121448,5,3,9171
Audi,A4,2000,1.7,Electric,Semi-Automatic,117433,5,3,5451
BMW,X5,2005,4.7,Hybrid,Manual,45664,2,5,10386
BMW,3 Series,2005,2.0,Electric,Manual,161604,4,5,6367
Audi,A4,2010,2.9,Diesel,Semi-Automatic,163878,4,2,6722
Volkswagen,Golf,2004,1.2,Hybrid,Semi-Automatic,112247,2,4,5255
Kia,Optima,2010,1.9,Electric,Manual,244535,4,1,6109
Chevrolet,Impala,2020,4.3,Petrol,Semi-Automatic,10842,2,2,14183
Ford,Focus,2000,1.1,Electric,Automatic,112301,5,4,6453
Mercedes,E-Class,2009,3.7,Petrol,Semi-Automatic,200342,4,5,6493
Mercedes,E-Class,2020,3.6,Diesel,Automatic,29521,3,5,14609
Volkswagen,Tiguan,2018,4.8,Diesel,Manual,284370,3,5,8612
Toyota,Camry,2022,2.9,Diesel,Semi-Automatic,206424,2,3,9471
Chevrolet,Malibu,2002,1.2,Hybrid,Automatic,131811,5,2,5763
Honda,Civic,2007,1.4,Petrol,Manual,279031,5,3,2019
Chevrolet,Impala,2020,4.8,Diesel,Automatic,293448,3,5,10531
Volkswagen,Golf,2004,3.7,Diesel,Manual,141069,2,2,6178
Hyundai,Tucson,2019,2.1,Petrol,Manual,280632,3,1,6287
Toyota,Camry,2010,4.1,Hybrid,Manual,25999,5,1,11680
Volkswagen,Passat,2010,1.0,Diesel,Automatic,46005,2,4,8679
Hyundai,Elantra,2016,3.5,Hybrid,Automatic,22926,2,2,14441
Honda,Accord,2010,2.7,Electric,Manual,170924,4,1,8381
Chevrolet,Equinox,2016,2.3,Electric,Manual,189903,3,3,9401
Ford,Focus,2006,4.8,Electric,Semi-Automatic,102424,4,3,10651
Volkswagen,Passat,2011,1.3,Petrol,Semi-Automatic,286934,4,5,2961
Ford,Fiesta,2011,4.6,Hybrid,Automatic,53106,3,5,13437
Mercedes,GLA,2022,3.6,Electric,Semi-Automatic,153964,2,2,13220
Hyundai,Sonata,2016,2.1,Diesel,Manual,80179,4,2,9396
Ford,Explorer,2009,1.2,Electric,Semi-Automatic,128204,5,3,7435
Audi,A4,2023,1.6,Hybrid,Semi-Automatic,176562,2,3,10068
Kia,Rio,2010,4.3,Electric,Semi-Automatic,64193,4,2,12116
Chevrolet,Impala,2000,1.5,Hybrid,Manual,100575,4,3,4588
Toyota,Corolla,2013,4.0,Petrol,Manual,185606,4,2,8287
Audi,A4,2008,2.7,Diesel,Semi-Automatic,22414,5,4,8751
Mercedes,GLA,2007,3.3,Petrol,Semi-Automatic,284495,2,5,3810
Chevrolet,Malibu,2019,2.1,Hybrid,Automatic,31024,2,4,13779
Audi,A3,2011,2.3,Diesel,Semi-Automatic,24620,2,4,9207
Chevrolet,Impala,2009,1.8,Petrol,Automatic,150497,3,4,7090
Honda,CR-V,2010,2.0,Electric,Manual,296296,4,1,5174
Kia,Optima,2012,3.9,Diesel,Automatic,109956,5,5,10900
Audi,A4,2016,2.7,Electric,Manual,292450,3,2,7751
Toyota,RAV4,2021,1.8,Hybrid,Automatic,230631,2,3,10087
Kia,Sportage,2023,3.3,Petrol,Manual,126671,3,5,11766
Audi,A4,2017,2.3,Diesel,Manual,231788,4,5,6864
Honda,CR-V,2008,1.1,Electric,Manual,120058,4,2,7198
Volkswagen,Golf,2008,2.0,Hybrid,Manual,31438,2,2,8871
Honda,Civic,2013,3.7,Petrol,Semi-Automatic,168222,2,3,8335
Ford,Fiesta,2018,2.4,Hybrid,Automatic,117840,5,3,12043
Hyundai,Tucson,2019,4.5,Hybrid,Automatic,261055,5,1,11578
Chevrolet,Malibu,2004,2.3,Diesel,Semi-Automatic,135181,5,2,4896
Volkswagen,Golf,2000,3.5,Electric,Semi-Automatic,243409,2,5,4731
BMW,5 Series,2017,3.7,Hybrid,Semi-Automatic,213273,4,4,9634
Honda,Civic,2019,1.9,Petrol,Manual,6120,4,5,11577
Volkswagen,Passat,2000,4.8,Electric,Automatic,158249,2,2,9235
BMW,X5,2011,4.6,Diesel,Automatic,212129,3,1,9257
Hyundai,Elantra,2021,1.3,Petrol,Semi-Automatic,224450,4,5,7211
Toyota,Corolla,2023,2.7,Diesel,Semi-Automatic,63462,5,2,12430
Ford,Focus,2006,2.4,Hybrid,Automatic,44027,2,3,9919
Honda,Accord,2012,3.0,Petrol,Semi-Automatic,5277,3,4,10594
Toyota,Corolla,2013,1.5,Hybrid,Semi-Automatic,79587,4,3,8908
Honda,Civic,2003,1.5,Hybrid,Semi-Automatic,26126,2,1,6977
Honda,CR-V,2009,3.6,Electric,Manual,259386,4,2,7212
Hyundai,Elantra,2019,1.1,Petrol,Semi-Automatic,237889,4,4,6142
Volkswagen,Tiguan,2004,1.6,Petrol,Semi-Automatic,134151,2,4,4216
Honda,Accord,2012,3.6,Hybrid,Semi-Automatic,299818,2,1,6303
Mercedes,C-Class,2003,3.5,Petrol,Automatic,35466,2,3,9290
Kia,Rio,2020,2.2,Diesel,Manual,142392,5,1,9452
Chevrolet,Impala,2003,3.3,Hybrid,Automatic,48225,2,4,9835
Mercedes,C-Class,2010,4.7,Diesel,Semi-Automatic,256100,3,2,6678
Hyundai,Elantra,2006,4.2,Diesel,Semi-Automatic,298164,4,2,4136
Ford,Focus,2014,3.6,Electric,Semi-Automatic,197080,5,1,9958
Honda,CR-V,2003,4.6,Electric,Manual,162129,2,2,8357
BMW,3 Series,2019,3.6,Hybrid,Manual,146344,2,2,11473
Chevrolet,Impala,2009,3.5,Petrol,Automatic,192593,5,4,7948
Hyundai,Tucson,2012,1.6,Hybrid,Manual,293903,4,2,4421
Ford,Focus,2018,3.9,Hybrid,Automatic,95603,3,5,13987
Ford,Fiesta,2022,1.7,Diesel,Semi-Automatic,111291,2,2,10174
Chevrolet,Impala,2005,1.2,Hybrid,Automatic,23847,2,5,8823
Audi,Q5,2019,1.4,Diesel,Automatic,280967,2,3,7080
Mercedes,C-Class,2023,3.8,Electric,Automatic,121773,2,5,15864
Audi,A4,2022,3.0,Diesel,Automatic,271324,5,3,9773
Hyundai,Sonata,2005,2.0,Electric,Manual,19651,2,3,9206
Audi,Q5,2023,1.0,Diesel,Semi-Automatic,9186,2,4,11816
Honda,Accord,2021,1.2,Petrol,Manual,189585,2,4,7808
Hyundai,Elantra,2013,2.0,Diesel,Semi-Automatic,88275,2,4,8234
Audi,A3,2011,3.4,Diesel,Semi-Automatic,235373,2,1,6092
Kia,Rio,2011,1.4,Petrol,Manual,52300,4,2,7754
Volkswagen,Tiguan,2013,4.4,Petrol,Automatic,295496,4,3,7990
Mercedes,E-Class,2012,4.0,Hybrid,Manual,120075,3,2,10298
Kia,Sportage,2006,3.4,Hybrid,Automatic,235574,2,4,7088
Kia,Optima,2004,3.2,Electric,Manual,165135,3,3,7197
Volkswagen,Passat,2018,3.5,Hybrid,Semi-Automatic,222042,5,1,9559
Hyundai,Tucson,2013,4.5,Electric,Automatic,289405,2,1,10211
Kia,Optima,2016,4.3,Petrol,Automatic,291964,2,4,8860
Chevrolet,Malibu,2011,3.8,Electric,Automatic,8371,3,2,14532
Hyundai,Tucson,2001,1.2,Diesel,Manual,281172,3,4,2000
Ford,Explorer,2007,4.7,Petrol,Manual,113957,5,4,8620
Kia,Sportage,2022,1.3,Hybrid,Semi-Automatic,239136,2,4,8217
Chevrolet,Equinox,2001,1.4,Hybrid,Automatic,98192,4,4,6336
BMW,5 Series,2005,4.8,Electric,Semi-Automatic,152453,4,2,9350
Kia,Rio,2005,3.1,Electric,Semi-Automatic,226621,4,2,6167
BMW,5 Series,2011,3.1,Petrol,Semi-Automatic,168566,2,5,7128
Audi,A4,2009,1.5,Hybrid,Semi-Automatic,273621,4,2,3827
Chevrolet,Impala,2002,3.5,Electric,Automatic,2288,3,5,11654
Kia,Optima,2015,4.7,Electric,Semi-Automatic,160208,2,3,12095
Audi,A3,2008,3.5,Diesel,Manual,79861,4,1,8402
Toyota,Camry,2019,4.7,Petrol,Manual,114139,5,4,12217
Kia,Optima,2010,1.2,Petrol,Automatic,170847,4,4,6383
BMW,5 Series,2014,2.1,Diesel,Automatic,247483,4,4,6950
BMW,3 Series,2011,2.4,Diesel,Manual,57160,2,2,8656
Mercedes,C-Class,2002,3.6,Hybrid,Automatic,54815,3,5,9703
Ford,Focus,2017,2.0,Diesel,Semi-Automatic,141608,5,4,8367
Ford,Fiesta,2010,4.3,Electric,Semi-Automatic,187428,5,4,9651
Volkswagen,Tiguan,2008,1.1,Electric,Semi-Automatic,89304,3,3,7813
Chevrolet,Malibu,2018,1.7,Petrol,Automatic,70260,5,4,11294
Toyota,Corolla,2008,2.1,Diesel,Manual,20238,5,3,8195
Toyota,RAV4,2008,2.9,Diesel,Semi-Automatic,136788,2,1,6664
Ford,Focus,2015,2.7,Petrol,Automatic,198182,2,1,8836
Honda,Accord,2007,4.3,Electric,Semi-Automatic,244059,4,2,7618
Mercedes,GLA,2009,3.9,Electric,Manual,159229,3,2,9515
Honda,CR-V,2000,3.5,Electric,Semi-Automatic,110492,2,4,7390
Ford,Fiesta,2013,1.2,Diesel,Automatic,49409,4,4,9711
Kia,Rio,2016,4.0,Electric,Manual,158371,5,5,11732
Mercedes,E-Class,2016,1.6,Hybrid,Automatic,263320,3,5,7733
Chevrolet,Impala,2014,4.9,Electric,Manual,249726,5,3,10205
Ford,Explorer,2016,2.3,Electric,Automatic,271311,2,4,9273
Hyundai,Sonata,2023,4.6,Diesel,Semi-Automatic,153793,4,3,12524
Toyota,Corolla,2022,2.4,Diesel,Semi-Automatic,104599,2,5,11008
Toyota,RAV4,2014,3.1,Petrol,Manual,84681,2,3,9706
Chevrolet,Malibu,2022,1.6,Electric,Automatic,194358,4,1,11912
Kia,Sportage,2009,4.7,Electric,Manual,164625,5,1,10207
Kia,Rio,2006,1.3,Electric,Manual,52771,5,5,8144
Honda,Accord,2007,4.3,Petrol,Semi-Automatic,139243,4,4,7715
Kia,Optima,2002,2.6,Electric,Manual,103919,2,3,7221
Honda,Accord,2012,4.3,Hybrid,Semi-Automatic,232650,2,5,8347
Honda,CR-V,2008,4.4,Hybrid,Automatic,184529,2,4,9709
Honda,Civic,2009,1.2,Hybrid,Semi-Automatic,217591,5,5,4648
Kia,Optima,2006,3.5,Petrol,Manual,154437,2,4,6311
Volkswagen,Passat,2005,3.9,Electric,Semi-Automatic,296359,5,1,5572
Volkswagen,Passat,2002,2.4,Electric,Automatic,112015,4,5,8359
Mercedes,GLA,2023,1.5,Electric,Semi-Automatic,224051,2,2,10018
BMW,3 Series,2020,4.6,Petrol,Semi-Automatic,132791,4,3,12044
BMW,5 Series,2021,2.9,Electric,Manual,43345,5,5,14433
Mercedes,C-Class,2016,2.1,Petrol,Semi-Automatic,8126,4,3,10837
Volkswagen,Tiguan,2008,4.5,Electric,Semi-Automatic,178837,3,4,9423
BMW,5 Series,2003,2.3,Hybrid,Manual,248419,3,2,3331
Toyota,RAV4,2001,4.6,Diesel,Manual,46583,4,2,8068
Chevrolet,Impala,2009,4.1,Petrol,Semi-Automatic,159746,4,5,7705
Kia,Rio,2021,4.4,Electric,Semi-Automatic,234683,5,3,12106
Chevrolet,Impala,2014,4.9,Petrol,Semi-Automatic,7575,3,1,13048
Chevrolet,Equinox,2011,3.2,Diesel,Semi-Automatic,26067,3,2,10078
Honda,CR-V,2020,3.9,Hybrid,Automatic,212657,4,4,12246
Kia,Optima,2016,2.9,Hybrid,Manual,89062,4,4,11018
Ford,Focus,2015,4.5,Hybrid,Semi-Automatic,296388,5,5,8172
Mercedes,E-Class,2022,1.7,Hybrid,Manual,89383,4,1,11612
Audi,A3,2003,3.3,Electric,Automatic,128001,2,5,9239
Ford,Fiesta,2016,3.8,Diesel,Automatic,1669,5,4,14166
Volkswagen,Golf,2009,4.1,Diesel,Manual,118189,5,3,8536
Mercedes,C-Class,2021,1.5,Electric,Semi-Automatic,36361,3,2,13172
Toyota,Corolla,2002,2.0,Petrol,Automatic,32519,2,5,7549
Kia,Rio,2013,1.4,Hybrid,Semi-Automatic,74527,3,5,8909
Hyundai,Elantra,2004,3.3,Hybrid,Semi-Automatic,50875,2,1,8582
Volkswagen,Passat,2006,2.3,Diesel,Automatic,99250,3,5,7715
Kia,Rio,2020,3.8,Hybrid,Manual,137014,4,3,12159
Toyota,Corolla,2000,3.2,Hybrid,Automatic,1424,5,2,9771
Honda,Accord,2021,1.5,Hybrid,Automatic,267269,2,1,9054
BMW,3 Series,2010,2.9,Electric,Manual,5937,2,1,11881
Ford,Focus,2006,4.4,Hybrid,Automatic,213796,4,4,8524
Mercedes,E-Class,2014,3.3,Hybrid,Semi-Automatic,113081,2,4,10338
Ford,Focus,2005,1.6,Electric,Semi-Automatic,14853,3,3,8902
Mercedes,C-Class,2009,1.2,Hybrid,Manual,15053,3,4,8698
